nflverse_game_id,week,posteam,defteam,offense_personnel,offense_id,short_name,position_group,snaps
2025_01_MIA_IND,1,MIA,IND,p_221,00-0038720,J.Hill,TE,3
2025_01_MIA_IND,1,MIA,IND,p_221,00-0040198,O.Gordon,RB,3
2025_01_MIA_IND,1,MIA,IND,p_221,00-0033040,T.Hill,WR,1
2025_01_MIA_IND,1,MIA,IND,p_113,00-0036620,D.Eskridge,WR,12
2025_01_MIA_IND,1,MIA,IND,p_212,00-0036182,N.Westbrook-Ikhine,WR,1
2025_01_MIA_IND,1,MIA,IND,p_212,00-0036620,D.Eskridge,WR,1
2025_01_MIA_IND,1,IND,MIA,p_131,00-0036252,M.Pittman,WR,1
2025_01_MIA_IND,1,IND,MIA,p_113,00-0040179,D.Giddens,RB,13
2025_01_MIA_IND,1,IND,MIA,p_023,00-0033217,M.Alie-Cox,TE,1
2025_01_MIA_IND,1,IND,MIA,p_023,00-0036252,M.Pittman,WR,1
2025_01_MIA_IND,1,IND,MIA,p_023,00-0037664,A.Pierce,WR,1
2025_01_MIA_IND,1,IND,MIA,p_023,00-0039890,A.Mitchell,WR,1
2025_01_MIA_IND,1,IND,MIA,p_023,00-0040128,T.Warren,TE,1
2025_01_MIA_IND,1,IND,MIA,p_122,00-0040179,D.Giddens,RB,5
2025_01_MIA_IND,1,IND,MIA,p_122,00-0035021,A.Dulin,WR,4
2025_01_MIA_IND,1,IND,MIA,p_131,00-0040476,U.Bentley,RB,1
2025_01_MIA_IND,1,IND,MIA,p_122,00-0040476,U.Bentley,RB,1
2025_01_MIA_IND,1,MIA,IND,p_113,00-0040198,O.Gordon,RB,9
2025_01_CAR_JAX,1,JAX,CAR,p_112,00-0036973,T.Etienne,RB,24
2025_01_CAR_JAX,1,JAX,CAR,p_112,00-0036626,D.Brown,WR,32
2025_01_CAR_JAX,1,JAX,CAR,p_112,00-0038935,B.Strange,TE,29
2025_01_CAR_JAX,1,JAX,CAR,p_112,00-0039893,B.Thomas,WR,40
2025_01_CAR_JAX,1,JAX,CAR,p_122,00-0033246,J.Mundt,TE,15
2025_01_CAR_JAX,1,JAX,CAR,p_122,00-0036973,T.Etienne,RB,9
2025_01_CAR_JAX,1,JAX,CAR,p_122,00-0036626,D.Brown,WR,11
2025_01_CAR_JAX,1,JAX,CAR,p_122,00-0038935,B.Strange,TE,14
2025_01_CAR_JAX,1,JAX,CAR,p_122,00-0039893,B.Thomas,WR,11
2025_01_CAR_JAX,1,JAX,CAR,p_112,00-0033246,J.Mundt,TE,12
2025_01_CAR_JAX,1,JAX,CAR,p_112,00-0038606,P.Washington,WR,9
2025_01_CAR_JAX,1,JAX,CAR,p_112,00-0038555,T.Bigsby,RB,9
2025_01_CAR_JAX,1,JAX,CAR,p_112,00-0040238,L.Allen,RB,8
2025_01_CAR_JAX,1,JAX,CAR,p_212,00-0036973,T.Etienne,RB,1
2025_01_CAR_JAX,1,JAX,CAR,p_212,00-0036626,D.Brown,WR,1
2025_01_CAR_JAX,1,JAX,CAR,p_212,00-0038935,B.Strange,TE,1
2025_01_CAR_JAX,1,JAX,CAR,p_212,00-0038555,T.Bigsby,RB,1
2025_01_CAR_JAX,1,JAX,CAR,p_212,00-0039893,B.Thomas,WR,1
2025_01_CAR_JAX,1,JAX,CAR,p_113,00-0037004,H.Long,TE,1
2025_01_CAR_JAX,1,JAX,CAR,p_113,00-0036626,D.Brown,WR,2
2025_01_CAR_JAX,1,JAX,CAR,p_113,00-0038606,P.Washington,WR,1
2025_01_CAR_JAX,1,JAX,CAR,p_113,00-0039893,B.Thomas,WR,2
2025_01_CAR_JAX,1,JAX,CAR,p_113,00-0040238,L.Allen,RB,1
2025_01_CAR_JAX,1,CAR,JAX,p_122,00-0037005,T.Tremble,TE,9
2025_01_CAR_JAX,1,CAR,JAX,p_122,00-0036555,C.Hubbard,RB,7
2025_01_CAR_JAX,1,CAR,JAX,p_122,00-0039342,X.Legette,WR,6
2025_01_CAR_JAX,1,CAR,JAX,p_122,00-0039356,J.Sanders,TE,4
2025_01_CAR_JAX,1,CAR,JAX,p_122,00-0040124,T.McMillan,WR,6
2025_01_CAR_JAX,1,CAR,JAX,p_113,00-0034983,H.Renfrow,WR,41
2025_01_CAR_JAX,1,CAR,JAX,p_113,00-0036555,C.Hubbard,RB,32
2025_01_CAR_JAX,1,CAR,JAX,p_113,00-0039342,X.Legette,WR,42
2025_01_CAR_JAX,1,CAR,JAX,p_113,00-0039356,J.Sanders,TE,33
2025_01_CAR_JAX,1,CAR,JAX,p_113,00-0040124,T.McMillan,WR,45
2025_01_CAR_JAX,1,CAR,JAX,p_113,00-0036139,R.Dowdle,RB,17
2025_01_CAR_JAX,1,CAR,JAX,p_122,00-0033589,D.Moore,WR,3
2025_01_CAR_JAX,1,CAR,JAX,p_122,00-0038840,B.Tremayne,WR,3
2025_01_CAR_JAX,1,CAR,JAX,p_113,00-0037005,T.Tremble,TE,15
2025_01_CAR_JAX,1,CAR,JAX,p_104,00-0033589,D.Moore,WR,1
2025_01_CAR_JAX,1,CAR,JAX,p_104,00-0034983,H.Renfrow,WR,1
2025_01_CAR_JAX,1,CAR,JAX,p_104,00-0036139,R.Dowdle,RB,1
2025_01_CAR_JAX,1,CAR,JAX,p_104,00-0039342,X.Legette,WR,1
2025_01_CAR_JAX,1,CAR,JAX,p_104,00-0040124,T.McMillan,WR,1
2025_01_CAR_JAX,1,CAR,JAX,p_113,00-0038840,B.Tremayne,WR,15
2025_01_CAR_JAX,1,CAR,JAX,p_131,00-0033589,D.Moore,WR,2
2025_01_CAR_JAX,1,CAR,JAX,p_131,00-0037005,T.Tremble,TE,2
2025_01_CAR_JAX,1,CAR,JAX,p_131,00-0036555,C.Hubbard,RB,2
2025_01_CAR_JAX,1,CAR,JAX,p_131,00-0039356,J.Sanders,TE,2
2025_01_CAR_JAX,1,CAR,JAX,p_131,00-0040187,M.Evans,TE,2
2025_01_CAR_JAX,1,JAX,CAR,p_122,00-0037004,H.Long,TE,1
2025_01_CAR_JAX,1,CAR,JAX,p_122,00-0040187,M.Evans,TE,5
2025_01_CAR_JAX,1,JAX,CAR,p_122,00-0040719,B.Tuten,RB,3
2025_01_CAR_JAX,1,JAX,CAR,p_113,00-0033375,T.Patrick,WR,1
2025_01_CAR_JAX,1,JAX,CAR,p_113,00-0038935,B.Strange,TE,1
2025_01_CAR_JAX,1,JAX,CAR,p_113,00-0040719,B.Tuten,RB,1
2025_01_CAR_JAX,1,CAR,JAX,p_113,00-0033589,D.Moore,WR,4
2025_01_CAR_JAX,1,CAR,JAX,p_113,00-0040187,M.Evans,TE,1
2025_01_CAR_JAX,1,CAR,JAX,p_212,00-0033589,D.Moore,WR,1
2025_01_CAR_JAX,1,CAR,JAX,p_212,00-0037005,T.Tremble,TE,2
2025_01_CAR_JAX,1,CAR,JAX,p_212,00-0036555,C.Hubbard,RB,1
2025_01_CAR_JAX,1,CAR,JAX,p_212,00-0038840,B.Tremayne,WR,1
2025_01_CAR_JAX,1,CAR,JAX,p_212,00-0040644,T.Etienne,RB,2
2025_01_CAR_JAX,1,CAR,JAX,p_212,00-0036139,R.Dowdle,RB,1
2025_01_CAR_JAX,1,CAR,JAX,p_212,00-0039342,X.Legette,WR,1
2025_01_CAR_JAX,1,CAR,JAX,p_212,00-0040124,T.McMillan,WR,1
2025_01_CAR_JAX,1,CAR,JAX,p_122,00-0036139,R.Dowdle,RB,2
2025_01_CAR_JAX,1,JAX,CAR,p_122,00-0038555,T.Bigsby,RB,3
2025_01_CAR_JAX,1,JAX,CAR,p_112,00-0033375,T.Patrick,WR,1
2025_01_CAR_JAX,1,JAX,CAR,p_121,00-0033246,J.Mundt,TE,2
2025_01_CAR_JAX,1,JAX,CAR,p_121,00-0038935,B.Strange,TE,2
2025_01_CAR_JAX,1,JAX,CAR,p_121,00-0038555,T.Bigsby,RB,1
2025_01_CAR_JAX,1,JAX,CAR,p_121,00-0039893,B.Thomas,WR,2
2025_01_CAR_JAX,1,JAX,CAR,p_121,00-0036973,T.Etienne,RB,1
2025_01_CAR_JAX,1,JAX,CAR,p_122,00-0033375,T.Patrick,WR,4
2025_01_CAR_JAX,1,JAX,CAR,p_122,00-0038606,P.Washington,WR,4
2025_01_CAR_JAX,1,JAX,CAR,p_131,00-0033246,J.Mundt,TE,2
2025_01_CAR_JAX,1,JAX,CAR,p_131,00-0036973,T.Etienne,RB,2
2025_01_CAR_JAX,1,JAX,CAR,p_131,00-0037004,H.Long,TE,2
2025_01_CAR_JAX,1,JAX,CAR,p_131,00-0038935,B.Strange,TE,2
2025_01_CAR_JAX,1,JAX,CAR,p_131,00-0038606,P.Washington,WR,1
2025_01_CAR_JAX,1,JAX,CAR,p_131,00-0033375,T.Patrick,WR,1
2025_01_LV_NE,1,LV,NE,p_122,00-0034960,J.Meyers,WR,22
2025_01_LV_NE,1,LV,NE,p_122,00-0039066,M.Mayer,TE,21
2025_01_LV_NE,1,LV,NE,p_122,00-0038563,T.Tucker,WR,20
2025_01_LV_NE,1,LV,NE,p_122,00-0039338,B.Bowers,TE,14
2025_01_LV_NE,1,LV,NE,p_122,00-0040122,A.Jeanty,RB,19
2025_01_LV_NE,1,LV,NE,p_113,00-0034365,I.Thomas,TE,7
2025_01_LV_NE,1,LV,NE,p_113,00-0034960,J.Meyers,WR,35
2025_01_LV_NE,1,LV,NE,p_113,00-0038563,T.Tucker,WR,34
2025_01_LV_NE,1,LV,NE,p_113,00-0040122,A.Jeanty,RB,30
2025_01_LV_NE,1,LV,NE,p_113,00-0040581,D.Thornton,WR,36
2025_01_LV_NE,1,LV,NE,p_113,00-0039066,M.Mayer,TE,15
2025_01_LV_NE,1,NE,LV,p_113,00-0031588,S.Diggs,WR,25
2025_01_LV_NE,1,NE,LV,p_113,00-0033090,H.Henry,TE,39
2025_01_LV_NE,1,NE,LV,p_113,00-0033555,M.Hollins,WR,24
2025_01_LV_NE,1,NE,LV,p_113,00-0036875,R.Stevenson,RB,30
2025_01_LV_NE,1,NE,LV,p_113,00-0038608,K.Boutte,WR,37
2025_01_LV_NE,1,NE,LV,p_122,00-0033090,H.Henry,TE,15
2025_01_LV_NE,1,NE,LV,p_122,00-0032392,A.Hooper,TE,16
2025_01_LV_NE,1,NE,LV,p_122,00-0033555,M.Hollins,WR,10
2025_01_LV_NE,1,NE,LV,p_122,00-0036875,R.Stevenson,RB,10
2025_01_LV_NE,1,NE,LV,p_122,00-0038608,K.Boutte,WR,14
2025_01_LV_NE,1,NE,LV,p_113,00-0038621,D.Douglas,WR,36
2025_01_LV_NE,1,LV,NE,p_113,00-0039338,B.Bowers,TE,14
2025_01_LV_NE,1,LV,NE,p_113,00-0038040,Z.White,RB,6
2025_01_LV_NE,1,LV,NE,p_113,00-0035602,A.Bachman,WR,1
2025_01_LV_NE,1,LV,NE,p_113,00-0040729,J.Bech,WR,2
2025_01_LV_NE,1,LV,NE,p_131,00-0034365,I.Thomas,TE,3
2025_01_LV_NE,1,LV,NE,p_131,00-0039066,M.Mayer,TE,3
2025_01_LV_NE,1,LV,NE,p_131,00-0038563,T.Tucker,WR,1
2025_01_LV_NE,1,LV,NE,p_131,00-0039338,B.Bowers,TE,3
2025_01_LV_NE,1,LV,NE,p_131,00-0040122,A.Jeanty,RB,3
2025_01_LV_NE,1,NE,LV,p_113,00-0040734,T.Henderson,RB,11
2025_01_LV_NE,1,NE,LV,p_122,00-0038621,D.Douglas,WR,3
2025_01_LV_NE,1,NE,LV,p_122,00-0039305,J.Westover,TE,1
2025_01_LV_NE,1,NE,LV,p_212,00-0033090,H.Henry,TE,4
2025_01_LV_NE,1,NE,LV,p_212,00-0033555,M.Hollins,WR,4
2025_01_LV_NE,1,NE,LV,p_212,00-0036328,A.Gibson,RB,2
2025_01_LV_NE,1,NE,LV,p_212,00-0040734,T.Henderson,RB,4
2025_01_LV_NE,1,NE,LV,p_212,00-0040131,K.Williams,WR,1
2025_01_LV_NE,1,NE,LV,p_122,00-0040131,K.Williams,WR,2
2025_01_LV_NE,1,NE,LV,p_122,00-0040734,T.Henderson,RB,5
2025_01_LV_NE,1,NE,LV,p_122,00-0031588,S.Diggs,WR,3
2025_01_LV_NE,1,NE,LV,p_221,00-0033090,H.Henry,TE,1
2025_01_LV_NE,1,NE,LV,p_221,00-0032392,A.Hooper,TE,1
2025_01_LV_NE,1,NE,LV,p_221,00-0033555,M.Hollins,WR,1
2025_01_LV_NE,1,NE,LV,p_221,00-0036875,R.Stevenson,RB,1
2025_01_LV_NE,1,NE,LV,p_221,00-0040734,T.Henderson,RB,1
2025_01_LV_NE,1,NE,LV,p_121,00-0033090,H.Henry,TE,1
2025_01_LV_NE,1,NE,LV,p_121,00-0032392,A.Hooper,TE,1
2025_01_LV_NE,1,NE,LV,p_121,00-0038608,K.Boutte,WR,1
2025_01_LV_NE,1,NE,LV,p_121,00-0040734,T.Henderson,RB,1
2025_01_LV_NE,1,NE,LV,p_112,00-0033090,H.Henry,TE,5
2025_01_LV_NE,1,NE,LV,p_112,00-0036875,R.Stevenson,RB,3
2025_01_LV_NE,1,NE,LV,p_112,00-0038608,K.Boutte,WR,6
2025_01_LV_NE,1,NE,LV,p_112,00-0038621,D.Douglas,WR,6
2025_01_LV_NE,1,NE,LV,p_113,00-0032392,A.Hooper,TE,3
2025_01_LV_NE,1,NE,LV,p_130,00-0033090,H.Henry,TE,1
2025_01_LV_NE,1,NE,LV,p_130,00-0032392,A.Hooper,TE,1
2025_01_LV_NE,1,NE,LV,p_130,00-0039305,J.Westover,TE,1
2025_01_LV_NE,1,NE,LV,p_130,00-0040734,T.Henderson,RB,1
2025_01_LV_NE,1,NE,LV,p_112,00-0040734,T.Henderson,RB,2
2025_01_LV_NE,1,LV,NE,p_131,00-0034960,J.Meyers,WR,1
2025_01_LV_NE,1,NE,LV,p_112,00-0032392,A.Hooper,TE,1
2025_01_LV_NE,1,NE,LV,p_212,00-0031588,S.Diggs,WR,3
2025_01_LV_NE,1,NE,LV,p_212,00-0036875,R.Stevenson,RB,2
2025_01_LV_NE,1,LV,NE,p_122,00-0034365,I.Thomas,TE,9
2025_01_LV_NE,1,LV,NE,p_131,00-0040581,D.Thornton,WR,1
2025_01_LV_NE,1,NE,LV,p_113,00-0036328,A.Gibson,RB,1
2025_01_LV_NE,1,LV,NE,p_122,00-0040729,J.Bech,WR,2
2025_01_LV_NE,1,LV,NE,p_122,00-0038040,Z.White,RB,3
2025_01_LV_NE,1,NE,LV,p_122,00-0036328,A.Gibson,RB,1
2025_01_LV_NE,1,NE,LV,p_112,00-0036328,A.Gibson,RB,1
2025_01_LV_NE,1,NE,LV,p_113,00-0040131,K.Williams,WR,4
2025_01_ARI_NO,1,ARI,NO,p_131,00-0033553,J.Conner,RB,14
2025_01_ARI_NO,1,ARI,NO,p_131,00-0037744,T.McBride,TE,16
2025_01_ARI_NO,1,ARI,NO,p_131,00-0039041,E.Higgins,TE,16
2025_01_ARI_NO,1,ARI,NO,p_131,00-0039849,M.Harrison,WR,11
2025_01_ARI_NO,1,ARI,NO,p_131,00-0039737,T.Reiman,TE,14
2025_01_ARI_NO,1,ARI,NO,p_122,00-0033553,J.Conner,RB,16
2025_01_ARI_NO,1,ARI,NO,p_122,00-0037744,T.McBride,TE,18
2025_01_ARI_NO,1,ARI,NO,p_122,00-0038559,M.Wilson,WR,11
2025_01_ARI_NO,1,ARI,NO,p_122,00-0039849,M.Harrison,WR,20
2025_01_ARI_NO,1,ARI,NO,p_122,00-0039737,T.Reiman,TE,19
2025_01_ARI_NO,1,ARI,NO,p_122,00-0033891,Z.Jones,WR,6
2025_01_ARI_NO,1,ARI,NO,p_113,00-0033891,Z.Jones,WR,23
2025_01_ARI_NO,1,ARI,NO,p_113,00-0033553,J.Conner,RB,12
2025_01_ARI_NO,1,ARI,NO,p_113,00-0037744,T.McBride,TE,28
2025_01_ARI_NO,1,ARI,NO,p_113,00-0038559,M.Wilson,WR,28
2025_01_ARI_NO,1,ARI,NO,p_113,00-0039849,M.Harrison,WR,27
2025_01_ARI_NO,1,ARI,NO,p_113,00-0039921,T.Benson,RB,16
2025_01_ARI_NO,1,NO,ARI,p_122,00-0033906,A.Kamara,RB,10
2025_01_ARI_NO,1,NO,ARI,p_122,00-0036040,J.Johnson,TE,15
2025_01_ARI_NO,1,NO,ARI,p_122,00-0036741,J.Stoll,TE,15
2025_01_ARI_NO,1,NO,ARI,p_122,00-0037239,C.Olave,WR,12
2025_01_ARI_NO,1,NO,ARI,p_122,00-0037545,R.Shaheed,WR,12
2025_01_ARI_NO,1,NO,ARI,p_113,00-0031236,B.Cooks,WR,50
2025_01_ARI_NO,1,NO,ARI,p_113,00-0033906,A.Kamara,RB,44
2025_01_ARI_NO,1,NO,ARI,p_113,00-0036040,J.Johnson,TE,52
2025_01_ARI_NO,1,NO,ARI,p_113,00-0037239,C.Olave,WR,47
2025_01_ARI_NO,1,NO,ARI,p_113,00-0037545,R.Shaheed,WR,48
2025_01_ARI_NO,1,NO,ARI,p_113,00-0036741,J.Stoll,TE,1
2025_01_ARI_NO,1,ARI,NO,p_113,00-0035500,G.Dortch,WR,6
2025_01_ARI_NO,1,ARI,NO,p_131,00-0033891,Z.Jones,WR,1
2025_01_ARI_NO,1,NO,ARI,p_212,00-0033906,A.Kamara,RB,1
2025_01_ARI_NO,1,NO,ARI,p_212,00-0036040,J.Johnson,TE,2
2025_01_ARI_NO,1,NO,ARI,p_212,00-0037239,C.Olave,WR,2
2025_01_ARI_NO,1,NO,ARI,p_212,00-0037545,R.Shaheed,WR,1
2025_01_ARI_NO,1,NO,ARI,p_212,00-0038551,K.Miller,RB,2
2025_01_ARI_NO,1,NO,ARI,p_113,00-0039424,D.Vele,WR,14
2025_01_ARI_NO,1,NO,ARI,p_121,00-0033906,A.Kamara,RB,1
2025_01_ARI_NO,1,NO,ARI,p_121,00-0036040,J.Johnson,TE,1
2025_01_ARI_NO,1,NO,ARI,p_121,00-0036741,J.Stoll,TE,1
2025_01_ARI_NO,1,NO,ARI,p_121,00-0037239,C.Olave,WR,1
2025_01_ARI_NO,1,NO,ARI,p_112,00-0031236,B.Cooks,WR,1
2025_01_ARI_NO,1,NO,ARI,p_112,00-0033906,A.Kamara,RB,1
2025_01_ARI_NO,1,NO,ARI,p_112,00-0036040,J.Johnson,TE,1
2025_01_ARI_NO,1,NO,ARI,p_112,00-0037545,R.Shaheed,WR,1
2025_01_ARI_NO,1,NO,ARI,p_212,00-0031236,B.Cooks,WR,1
2025_01_ARI_NO,1,NO,ARI,p_212,00-0040202,D.Neal,RB,1
2025_01_ARI_NO,1,NO,ARI,p_113,00-0038551,K.Miller,RB,6
2025_01_ARI_NO,1,ARI,NO,p_122,00-0035500,G.Dortch,WR,3
2025_01_ARI_NO,1,ARI,NO,p_122,00-0039921,T.Benson,RB,4
2025_01_ARI_NO,1,ARI,NO,p_140,00-0033553,J.Conner,RB,1
2025_01_ARI_NO,1,ARI,NO,p_140,00-0037744,T.McBride,TE,1
2025_01_ARI_NO,1,ARI,NO,p_140,00-0039041,E.Higgins,TE,1
2025_01_ARI_NO,1,ARI,NO,p_140,00-0038456,T.Vokolek,TE,1
2025_01_ARI_NO,1,ARI,NO,p_140,00-0039737,T.Reiman,TE,1
2025_01_ARI_NO,1,NO,ARI,p_122,00-0040202,D.Neal,RB,3
2025_01_ARI_NO,1,NO,ARI,p_113,00-0040202,D.Neal,RB,3
2025_01_ARI_NO,1,NO,ARI,p_130,00-0036040,J.Johnson,TE,1
2025_01_ARI_NO,1,NO,ARI,p_130,00-0036741,J.Stoll,TE,1
2025_01_ARI_NO,1,NO,ARI,p_130,00-0038551,K.Miller,RB,1
2025_01_ARI_NO,1,NO,ARI,p_130,00-0040244,M.Matavao,TE,1
2025_01_ARI_NO,1,NO,ARI,p_122,00-0038551,K.Miller,RB,2
2025_01_ARI_NO,1,ARI,NO,p_122,00-0039041,E.Higgins,TE,3
2025_01_ARI_NO,1,ARI,NO,p_014,00-0033891,Z.Jones,WR,1
2025_01_ARI_NO,1,ARI,NO,p_014,00-0035500,G.Dortch,WR,1
2025_01_ARI_NO,1,ARI,NO,p_014,00-0037744,T.McBride,TE,1
2025_01_ARI_NO,1,ARI,NO,p_014,00-0038559,M.Wilson,WR,1
2025_01_ARI_NO,1,ARI,NO,p_014,00-0039849,M.Harrison,WR,1
2025_01_ARI_NO,1,ARI,NO,p_131,00-0038559,M.Wilson,WR,4
2025_01_ARI_NO,1,ARI,NO,p_131,00-0039921,T.Benson,RB,2
2025_01_ARI_NO,1,NO,ARI,p_122,00-0031236,B.Cooks,WR,3
2025_01_ARI_NO,1,NO,ARI,p_122,00-0039424,D.Vele,WR,3
2025_01_ARI_NO,1,ARI,NO,p_131,00-0038456,T.Vokolek,TE,2
2025_01_PIT_NYJ,1,NYJ,PIT,p_122,00-0033943,J.Reynolds,WR,20
2025_01_PIT_NYJ,1,NYJ,PIT,p_122,00-0037740,G.Wilson,WR,21
2025_01_PIT_NYJ,1,NYJ,PIT,p_122,00-0038120,B.Hall,RB,15
2025_01_PIT_NYJ,1,NYJ,PIT,p_122,00-0037805,J.Ruckert,TE,21
2025_01_PIT_NYJ,1,NYJ,PIT,p_122,00-0040736,M.Taylor,TE,21
2025_01_PIT_NYJ,1,NYJ,PIT,p_113,00-0033943,J.Reynolds,WR,37
2025_01_PIT_NYJ,1,NYJ,PIT,p_113,00-0037740,G.Wilson,WR,37
2025_01_PIT_NYJ,1,NYJ,PIT,p_113,00-0038120,B.Hall,RB,19
2025_01_PIT_NYJ,1,NYJ,PIT,p_113,00-0040736,M.Taylor,TE,31
2025_01_PIT_NYJ,1,NYJ,PIT,p_113,00-0040582,A.Smith,WR,5
2025_01_PIT_NYJ,1,NYJ,PIT,p_212,00-0033943,J.Reynolds,WR,5
2025_01_PIT_NYJ,1,NYJ,PIT,p_212,00-0034959,A.Beck,RB,5
2025_01_PIT_NYJ,1,NYJ,PIT,p_212,00-0037740,G.Wilson,WR,6
2025_01_PIT_NYJ,1,NYJ,PIT,p_212,00-0039794,B.Allen,RB,4
2025_01_PIT_NYJ,1,NYJ,PIT,p_212,00-0040736,M.Taylor,TE,4
2025_01_PIT_NYJ,1,NYJ,PIT,p_113,00-0036427,T.Johnson,WR,32
2025_01_PIT_NYJ,1,NYJ,PIT,p_113,00-0039794,B.Allen,RB,11
2025_01_PIT_NYJ,1,NYJ,PIT,p_113,00-0039798,I.Davis,RB,7
2025_01_PIT_NYJ,1,PIT,NYJ,p_113,00-0035640,D.Metcalf,WR,20
2025_01_PIT_NYJ,1,PIT,NYJ,p_113,00-0037837,C.Austin,WR,19
2025_01_PIT_NYJ,1,PIT,NYJ,p_113,00-0037228,J.Warren,RB,11
2025_01_PIT_NYJ,1,PIT,NYJ,p_113,00-0038558,D.Washington,TE,12
2025_01_PIT_NYJ,1,PIT,NYJ,p_113,00-0039739,R.Wilson,WR,10
2025_01_PIT_NYJ,1,PIT,NYJ,p_113,00-0036894,P.Freiermuth,TE,4
2025_01_PIT_NYJ,1,PIT,NYJ,p_113,00-0036919,K.Gainwell,RB,8
2025_01_PIT_NYJ,1,PIT,NYJ,p_122,00-0033858,J.Smith,TE,28
2025_01_PIT_NYJ,1,PIT,NYJ,p_122,00-0035640,D.Metcalf,WR,28
2025_01_PIT_NYJ,1,PIT,NYJ,p_122,00-0036894,P.Freiermuth,TE,21
2025_01_PIT_NYJ,1,PIT,NYJ,p_122,00-0036919,K.Gainwell,RB,20
2025_01_PIT_NYJ,1,PIT,NYJ,p_122,00-0037837,C.Austin,WR,25
2025_01_PIT_NYJ,1,PIT,NYJ,p_212,00-0035640,D.Metcalf,WR,4
2025_01_PIT_NYJ,1,PIT,NYJ,p_212,00-0035298,S.Miller,WR,3
2025_01_PIT_NYJ,1,PIT,NYJ,p_212,00-0037304,C.Heyward,RB,3
2025_01_PIT_NYJ,1,PIT,NYJ,p_212,00-0037228,J.Warren,RB,4
2025_01_PIT_NYJ,1,PIT,NYJ,p_212,00-0038558,D.Washington,TE,3
2025_01_PIT_NYJ,1,PIT,NYJ,p_113,00-0033858,J.Smith,TE,4
2025_01_PIT_NYJ,1,PIT,NYJ,p_113,00-0036862,B.Skowronek,WR,10
2025_01_PIT_NYJ,1,NYJ,PIT,p_122,00-0040582,A.Smith,WR,1
2025_01_PIT_NYJ,1,NYJ,PIT,p_122,00-0039794,B.Allen,RB,5
2025_01_PIT_NYJ,1,NYJ,PIT,p_212,00-0038120,B.Hall,RB,3
2025_01_PIT_NYJ,1,NYJ,PIT,p_122,00-0039798,I.Davis,RB,1
2025_01_PIT_NYJ,1,PIT,NYJ,p_122,00-0037228,J.Warren,RB,7
2025_01_PIT_NYJ,1,PIT,NYJ,p_122,00-0038558,D.Washington,TE,7
2025_01_PIT_NYJ,1,PIT,NYJ,p_131,00-0033858,J.Smith,TE,3
2025_01_PIT_NYJ,1,PIT,NYJ,p_131,00-0035640,D.Metcalf,WR,1
2025_01_PIT_NYJ,1,PIT,NYJ,p_131,00-0036894,P.Freiermuth,TE,3
2025_01_PIT_NYJ,1,PIT,NYJ,p_131,00-0037228,J.Warren,RB,3
2025_01_PIT_NYJ,1,PIT,NYJ,p_131,00-0038558,D.Washington,TE,3
2025_01_PIT_NYJ,1,PIT,NYJ,p_122,00-0035298,S.Miller,WR,3
2025_01_PIT_NYJ,1,PIT,NYJ,p_131,00-0035298,S.Miller,WR,2
2025_01_PIT_NYJ,1,NYJ,PIT,p_212,00-0036427,T.Johnson,WR,1
2025_01_PIT_NYJ,1,NYJ,PIT,p_212,00-0037805,J.Ruckert,TE,2
2025_01_PIT_NYJ,1,NYJ,PIT,p_113,00-0037805,J.Ruckert,TE,6
2025_01_PIT_NYJ,1,PIT,NYJ,p_122,00-0040142,K.Johnson,RB,1
2025_01_PIT_NYJ,1,PIT,NYJ,p_113,00-0035298,S.Miller,WR,1
2025_01_PIT_NYJ,1,PIT,NYJ,p_113,00-0040142,K.Johnson,RB,1
2025_01_PIT_NYJ,1,PIT,NYJ,p_212,00-0033858,J.Smith,TE,1
2025_01_PIT_NYJ,1,PIT,NYJ,p_212,00-0036919,K.Gainwell,RB,1
2025_01_PIT_NYJ,1,PIT,NYJ,p_212,00-0037837,C.Austin,WR,1
2025_01_NYG_WAS,1,WAS,NYG,p_122,00-0030061,Z.Ertz,TE,14
2025_01_NYG_WAS,1,WAS,NYG,p_122,00-0033591,N.Brown,WR,8
2025_01_NYG_WAS,1,WAS,NYG,p_122,00-0033699,A.Ekeler,RB,8
2025_01_NYG_WAS,1,WAS,NYG,p_122,00-0035659,T.McLaurin,WR,14
2025_01_NYG_WAS,1,WAS,NYG,p_122,00-0036628,J.Bates,TE,20
2025_01_NYG_WAS,1,WAS,NYG,p_113,00-0030061,Z.Ertz,TE,27
2025_01_NYG_WAS,1,WAS,NYG,p_113,00-0033591,N.Brown,WR,22
2025_01_NYG_WAS,1,WAS,NYG,p_113,00-0033699,A.Ekeler,RB,23
2025_01_NYG_WAS,1,WAS,NYG,p_113,00-0035719,D.Samuel,WR,40
2025_01_NYG_WAS,1,WAS,NYG,p_113,00-0035659,T.McLaurin,WR,37
2025_01_NYG_WAS,1,WAS,NYG,p_122,00-0035719,D.Samuel,WR,10
2025_01_NYG_WAS,1,WAS,NYG,p_113,00-0040164,J.Lane,WR,17
2025_01_NYG_WAS,1,NYG,WAS,p_123,00-0038496,X.Gipson,WR,14
2025_01_NYG_WAS,1,NYG,WAS,p_123,00-0031484,C.Manhertz,TE,14
2025_01_NYG_WAS,1,NYG,WAS,p_123,00-0035535,D.Slayton,WR,14
2025_01_NYG_WAS,1,NYG,WAS,p_123,00-0039337,M.Nabers,WR,14
